,YEAR,X,Y,OILDISCOVERED_BINARY,GASDISCOVERED_BINARY
1589,1974,756722.7654361932,6780831.458267827,1.0,0.0
1590,1975,755212.9419551175,6780768.246502013,1.0,0.0
1591,1982,758420.6282249563,6781120.259358142,1.0,0.0
1592,1991,757804.455157076,6778458.823485042,1.0,0.0
1593,1986,753972.0228223803,6775782.477439352,1.0,0.0
1594,1992,754871.1331360181,6786704.054815813,0.0,0.0
1595,2001,754837.0951700925,6786685.471305258,1.0,0.0
1596,1990,759763.2102239016,6784078.946815694,0.0,0.0
1597,1984,701742.3136812586,6925021.358894253,0.0,0.0
1598,2003,663837.8428260449,6913073.59673607,0.0,0.0
1599,1986,672282.0146794231,6892000.901918232,0.0,0.0
1600,1984,683811.3146648668,6883333.139275285,0.0,0.0
1601,1984,680591.1142652584,6893149.923712065,0.0,0.0
1602,1984,680591.1142652584,6893149.923712065,0.0,1.0
1603,1971,744367.2926192934,6423768.258151808,1.0,0.0
1604,1974,739567.9154689959,6428770.118387524,0.0,0.0
1605,2003,737881.8065104077,6425516.68426937,0.0,0.0
1606,1979,744235.4591865691,6426333.524762256,0.0,0.0
1607,1988,743836.3537068956,6427868.424294133,1.0,0.0
1608,1990,746786.1108170438,6429498.033762653,0.0,0.0
1609,1995,744371.8342576821,6434663.858460289,0.0,0.0
1610,1990,746822.5085642809,6436046.315780584,0.0,0.0
1611,1992,741531.9803097222,6432773.409487012,0.0,0.0
1612,1990,739801.1699612283,6423291.75843778,0.0,0.0
1613,1992,738218.5201504035,6419317.561204237,0.0,0.0
1614,1975,754749.8888264182,6425124.359168792,1.0,0.0
1615,1984,759422.3806995444,6424241.1922040265,1.0,1.0
1616,1985,753894.7845493152,6422200.957461508,0.0,0.0
1617,1985,753351.4378511105,6424953.338840644,1.0,0.0
1618,1985,753351.4378511105,6424953.338840644,1.0,0.0
1619,1986,750226.2206311446,6431361.317676654,1.0,1.0
1620,1987,750175.9624320627,6435953.756290349,1.0,0.0
1621,1988,748849.9820055496,6432616.95386332,0.0,0.0
1622,1988,748849.9820055496,6432616.95386332,1.0,0.0
1623,1988,748849.9820055496,6432616.95386332,1.0,0.0
1624,1988,749366.48238426,6433628.659443508,1.0,0.0
1625,1988,749366.48238426,6433628.659443508,1.0,0.0
1626,2006,757754.4908591949,6424316.935341034,0.0,0.0
1627,2007,757754.4908591949,6424316.935341034,1.0,0.0
1628,2006,757754.4908591949,6424316.935341034,1.0,0.0
1629,2006,757754.4908591949,6424316.935341034,1.0,0.0
1630,2006,757754.4908591949,6424316.935341034,0.0,0.0
1631,2006,757754.4908591949,6424316.935341034,0.0,0.0
1632,2006,757754.4908591949,6424316.935341034,1.0,0.0
1633,2006,757754.4908591949,6424316.935341034,0.0,0.0
1634,2007,760439.4145279222,6424138.475509341,0.0,0.0
1635,2008,760439.4145279222,6424138.475509341,1.0,0.0
1636,2007,760439.4145279222,6424138.475509341,1.0,0.0
1637,2007,760439.4145279222,6424138.475509341,1.0,1.0
1638,2007,760439.4145279222,6424138.475509341,1.0,1.0
1639,2007,760439.4145279222,6424138.475509341,1.0,0.0
1640,2007,760439.4145279222,6424138.475509341,0.0,0.0
1641,2007,760439.4145279222,6424138.475509341,0.0,0.0
1642,2007,760439.4145279222,6424138.475509341,0.0,0.0
1643,2007,760439.4145279222,6424138.475509341,1.0,0.0
1644,2007,760439.4145279222,6424138.475509341,0.0,0.0
1645,2007,760439.4145279222,6424138.475509341,0.0,0.0
1646,2007,760439.4145279222,6424138.475509341,1.0,1.0
1647,2007,760439.4145279222,6424138.475509341,0.0,0.0
1648,2008,759727.3960321983,6430836.687240682,0.0,0.0
1649,2008,759727.3960321983,6430836.687240682,0.0,0.0
1650,1991,752329.320423639,6424541.075441811,0.0,0.0
1651,1994,757698.0563088856,6431552.456844609,1.0,0.0
1652,1994,757698.0563088856,6431552.456844609,1.0,0.0
1653,1980,766024.2694206492,6424167.821492244,1.0,0.0
1654,1989,762682.310447478,6431215.816324595,0.0,0.0
1655,1991,762034.6113902662,6429810.557220105,0.0,0.0
1656,1985,777991.5519674742,6431759.5869405,0.0,0.0
1657,1986,778613.6557098822,6436695.562928262,0.0,0.0
1658,1987,783075.204764694,6437725.4788609855,0.0,1.0
1659,1991,773300.8542887897,6428945.35792821,0.0,0.0
1660,1994,772416.1568002027,6430807.929165809,0.0,1.0
1661,2012,773664.0056684564,6424301.909379154,0.0,1.0
1662,1980,785071.8053060867,6437570.137661619,0.0,1.0
1663,1988,784754.2959884307,6431242.065571652,0.0,1.0
1664,1988,786046.1501907953,6426896.476576521,0.0,0.0
1665,1990,790318.7619281502,6425410.09228118,0.0,0.0
1666,1980,785071.8053060867,6437570.137661619,0.0,1.0
1667,1983,790480.9132253425,6423599.51643586,0.0,0.0
1668,1988,791019.5053821155,6432775.145270236,1.0,0.0
1669,2005,787356.9094067828,6435833.153131737,1.0,0.0
1670,1983,787237.9802244599,6430031.396699241,1.0,1.0
1671,1983,788907.921427631,6436113.937445208,1.0,0.0
1672,1983,786353.6940756233,6430616.873910787,0.0,1.0
1673,1983,788435.1514712918,6434247.529347152,0.0,1.0
1674,1984,789616.7346979893,6429488.997264578,0.0,0.0
1675,1984,787178.1535654437,6431455.147855989,1.0,1.0
1676,1984,787066.550540671,6432772.129765286,0.0,0.0
1677,2002,786539.9468838898,6434179.820123991,0.0,1.0
1678,1971,739615.4460511623,6403260.557899162,1.0,0.0
1679,1988,744152.017419895,6403005.815652608,1.0,0.0
1680,1989,749595.7002047829,6399748.555877017,1.0,0.0
1681,1989,745710.9216755624,6401203.010114846,1.0,0.0
1682,1989,745710.9216755624,6401203.010114846,1.0,0.0
1683,2005,742371.3717479644,6409115.619480386,1.0,0.0
1684,2005,742371.3717479644,6409115.619480386,1.0,0.0
1685,2006,743247.8951465503,6407707.105700873,0.0,0.0
1686,1981,741597.8010506497,6404526.055604765,1.0,0.0
1687,1981,739385.6842635447,6402667.16693904,1.0,0.0
1688,1993,748184.8537469234,6401022.427087438,1.0,0.0
1689,1989,742591.6354405036,6413598.769195714,0.0,0.0
1690,1982,755749.1422048343,6411616.726671102,1.0,0.0
1691,1990,761119.3841065759,6410157.021909663,1.0,0.0
1692,1990,750529.5124181584,6400627.672772277,1.0,0.0
1693,2005,758140.1303067547,6417124.867909837,0.0,0.0
1694,2010,757607.7188702096,6404180.785034094,0.0,1.0
1695,2010,757607.7188702096,6404180.785034094,0.0,1.0
1696,2012,759616.9651105742,6406848.75811329,0.0,1.0
1697,2012,759616.9651105742,6406848.75811329,0.0,1.0
1698,2012,759616.9651105742,6406848.75811329,0.0,1.0
1699,1975,766568.6136440376,6408311.551791624,1.0,0.0
1700,1981,772976.4943570811,6412748.826414154,0.0,1.0
1701,1985,766931.7824089248,6405881.896991751,0.0,0.0
1702,1990,766063.7303399253,6408280.113986931,0.0,0.0
1703,1975,785537.9656984541,6406199.671918125,1.0,1.0
1704,1985,783510.1005034449,6413836.423924767,0.0,1.0
1705,1986,784517.2770900503,6410746.593029314,0.0,1.0
1706,1987,782712.8588274843,6406023.901558304,0.0,1.0
1707,1997,776835.8203072383,6413542.490905345,1.0,0.0
1708,1970,794148.345247091,6416754.178927411,1.0,0.0
1709,1982,785794.2422694413,6416951.758251329,0.0,1.0
1710,1983,786850.3039354769,6412135.702600007,1.0,0.0
1711,1984,788000.5183946879,6409507.559500231,0.0,1.0
1712,1986,789597.7504382222,6411606.191500268,0.0,1.0
1713,1988,792556.4081731886,6403086.930794116,1.0,0.0
1714,1967,745584.3117863883,6398835.773761432,1.0,1.0
1715,1990,747180.0670412516,6398781.89425726,1.0,0.0
1716,1996,750231.7696196628,6392101.008583033,1.0,0.0
1717,1992,750223.2489746232,6393691.191702201,0.0,0.0
1718,1971,741517.072454856,6398052.427783964,1.0,0.0
1719,1984,740983.4499484445,6394919.3752990095,0.0,0.0
1720,1984,740983.4499484445,6394919.3752990095,1.0,0.0
1721,1986,740548.4164476615,6386357.426816865,1.0,0.0
1722,1991,746233.836700301,6398887.44416654,1.0,1.0
1723,1988,746230.1152817166,6398891.247903834,1.0,1.0
1724,1991,746230.1152817166,6398891.247903834,1.0,0.0
1725,1996,747591.3670205954,6395431.095823393,1.0,0.0
1726,1988,747587.2533861619,6395435.804870305,1.0,0.0
1727,1996,747587.2533861619,6395435.804870305,1.0,0.0
1728,1988,747587.2533861619,6395435.804870305,1.0,0.0
1729,1991,749398.4232929404,6395785.953800631,1.0,0.0
1730,2008,746286.6271140019,6386597.021348806,1.0,0.0
1731,2005,759810.8129718857,6396732.809197449,1.0,0.0
1732,2004,756065.7866580038,6385285.672830402,1.0,0.0
1733,2009,754786.3914611373,6399343.049762215,0.0,0.0
1734,2010,756313.5094714562,6385733.157954673,0.0,0.0
1735,2010,756313.5094714562,6385733.157954673,0.0,0.0
1736,2010,756313.5094714562,6385733.157954673,0.0,0.0
1737,1988,756840.5128876143,6394889.862702283,0.0,0.0
1738,1989,760870.8941449784,6398024.7041486185,1.0,0.0
1739,1990,750851.8409847058,6398499.280816506,1.0,0.0
1740,1990,751369.7163489803,6392623.357940951,1.0,0.0
1741,1990,758204.418011451,6391487.767266983,0.0,0.0
1742,1992,761626.1447123078,6382721.5426923055,1.0,0.0
1743,1992,761626.0988377688,6382727.43257112,1.0,0.0
1744,1989,763595.555959193,6395625.753903768,1.0,0.0
1745,2004,763546.5927876869,6397614.122095697,1.0,0.0
1746,1990,762849.8114996306,6395232.514845539,0.0,0.0
1747,1994,766629.4218760629,6397190.1722605,1.0,0.0
1748,1997,767044.4746538261,6387192.3750376655,0.0,0.0
1749,2007,770239.5880674059,6383987.961511818,0.0,0.0
1750,2007,770239.5880674059,6383987.961511818,0.0,0.0
1751,2015,773301.0417087814,6383692.176756454,0.0,0.0
1752,1974,780545.8334889155,6395013.597426835,1.0,0.0
1753,1985,784660.3822051331,6401174.621846479,0.0,1.0
1754,2008,781217.7448093242,6398604.763811054,0.0,0.0
1755,1989,781524.4182157661,6388129.227451251,1.0,0.0
1756,1992,779065.4540506606,6390139.43291646,1.0,0.0
1757,2007,776396.631100029,6393861.916737186,1.0,0.0
1758,2007,776380.6083792682,6393860.697424333,1.0,0.0
1759,2007,776380.6083792682,6393860.697424333,1.0,0.0
1760,2007,776380.6083792682,6393860.697424333,1.0,0.0
1761,2007,776380.6083792682,6393860.697424333,1.0,0.0
1762,2007,776380.6083792682,6393860.697424333,1.0,0.0
1763,2007,776380.6083792682,6393860.697424333,1.0,0.0
1764,2007,776380.6083792682,6393860.697424333,1.0,0.0
1765,2007,776380.6083792682,6393860.697424333,0.0,0.0
1766,2008,776362.1604306684,6393849.636075953,1.0,0.0
1767,2008,779240.5223455187,6392723.453953024,1.0,0.0
1768,2008,779240.5223455187,6392723.453953024,1.0,0.0
1769,1983,790217.780688752,6389774.808894986,1.0,0.0
1770,1988,790156.1565530906,6397981.508182756,1.0,0.0
1771,2015,793872.6950330008,6392282.632424848,1.0,1.0
1772,2011,788166.7490942387,6397770.954552693,1.0,0.0
1773,1975,751663.497174049,6376372.533529762,1.0,0.0
1774,2015,750079.5468165093,6377594.481761673,1.0,0.0
1775,2015,750079.5468165093,6377594.481761673,0.0,0.0
1776,2015,750079.5468165093,6377594.481761673,0.0,0.0
1777,1984,750208.2646190152,6366357.535770839,0.0,0.0
1778,1997,747635.421338289,6366431.757983894,0.0,0.0
1779,1990,743013.8908440813,6368086.020694462,0.0,1.0
1780,1999,749347.42202078,6363280.777007197,0.0,0.0
1781,1972,760481.0269755762,6377039.358901078,1.0,0.0
1782,2004,759790.4229581028,6379417.435155922,1.0,0.0
1783,2007,753975.0515373285,6371985.320308917,0.0,1.0
1784,2008,753975.0515373285,6371985.320308917,0.0,0.0
1785,2007,753975.0515373285,6371985.320308917,0.0,1.0
1786,2007,753975.0515373285,6371985.320308917,0.0,1.0
1787,2009,758135.1295378365,6369895.059692729,1.0,0.0
1788,2009,758135.1295378365,6369895.059692729,1.0,0.0
1789,1980,763387.5644371781,6367540.849706825,1.0,0.0
1790,1980,763387.5725079569,6367544.507944548,1.0,0.0
1791,1984,763391.2990218163,6367540.878691148,1.0,0.0
1792,1969,764841.1574370107,6368168.135835676,1.0,0.0
1793,1971,764215.287412709,6376668.952402212,1.0,0.0
1794,1981,772930.3828597174,6377716.327877182,0.0,1.0
1795,1985,769338.5277541402,6368217.264473254,0.0,1.0
1796,1992,772259.9244554676,6371899.523596926,1.0,1.0
1797,2012,767618.1851813104,6367657.131949157,1.0,1.0
1798,1984,777584.936231334,6365993.735820943,0.0,1.0
1799,1985,784223.4112657481,6379216.260778298,0.0,0.0
1800,1992,784760.8268415352,6374158.473995343,0.0,0.0
1801,1993,781089.3908461904,6380926.964041652,0.0,0.0
1802,1995,784682.8077530758,6364824.471955588,0.0,0.0
1803,1996,784682.8077530758,6364824.471955588,0.0,0.0
1804,2010,784398.5641922655,6371739.338367041,0.0,0.0
1805,1990,794312.7890758198,6368776.077457764,1.0,0.0
1806,1991,794312.7890758198,6368776.077457764,1.0,0.0
1807,1991,799426.9870954673,6372787.905875152,1.0,1.0
1808,1991,799426.9870954673,6372787.905875152,1.0,1.0
1809,1992,798409.7075015374,6370636.637906713,1.0,1.0
1810,1993,800313.1442628666,6370136.365630965,1.0,0.0
1811,1993,794295.2376655925,6369128.786429599,0.0,0.0
1812,2000,800314.8954107725,6370128.982388317,1.0,0.0
1813,1997,800318.958130746,6370138.935695284,1.0,0.0
1814,1972,749710.0633944051,6353686.18412921,1.0,0.0
1815,1973,744574.3104177831,6343283.074638915,1.0,0.0
1816,1978,741965.1422460654,6344135.000315519,1.0,1.0
1817,1982,748544.9005734146,6353101.02437955,1.0,0.0
1818,1987,746247.1334924537,6359609.280297634,1.0,1.0
1819,1992,746247.1334924537,6359609.280297634,1.0,1.0
1820,1990,741637.9486747694,6345087.254804276,0.0,0.0
1821,1993,750536.7004128436,6347886.98009149,0.0,0.0
1822,1993,752859.4848467978,6352401.486810487,1.0,0.0
1823,1998,741921.4446916678,6349737.018879516,1.0,0.0
1824,2015,741921.4446916678,6349737.018879516,1.0,0.0
1825,1998,741921.4446916678,6349737.018879516,1.0,0.0
1826,1990,756656.2273974109,6362039.640449827,0.0,0.0
1827,2009,762815.1766762009,6358861.670568241,1.0,0.0
1828,2009,762815.1766762009,6358861.670568241,1.0,0.0
1829,2009,762815.1766762009,6358861.670568241,1.0,0.0
1830,1991,756480.3296948941,6348557.061490838,1.0,1.0
1831,1992,756480.3296948941,6348557.061490838,1.0,1.0
1832,1992,756480.3296948941,6348557.061490838,1.0,1.0
1833,1997,755948.7710113465,6351097.909420941,0.0,0.0
1834,2007,756308.7591303759,6348565.233746311,0.0,0.0
1835,2015,756308.7591303759,6348565.233746311,1.0,0.0
1836,1996,762275.1514530669,6346005.1830011625,1.0,0.0
1837,1996,762275.1514530669,6346005.1830011625,1.0,0.0
1838,2007,758618.5144699821,6348002.930320122,1.0,0.0
1839,1987,776293.6127471859,6360197.23218387,1.0,0.0
1840,1990,771232.9838481839,6359969.219030368,1.0,0.0
1841,2004,775056.0521124635,6360640.403839876,1.0,1.0
1842,1980,767817.8729149811,6350649.32332551,0.0,0.0
1843,1991,775219.2348348049,6355751.9430786455,1.0,0.0
1844,1999,768987.2139278401,6345237.600265817,1.0,0.0
1845,2013,769015.7102444617,6352463.073893314,0.0,0.0
1846,1982,779883.6294170748,6358744.816825223,1.0,1.0
1847,1984,782986.1920837774,6359668.390299578,0.0,1.0
1848,1984,780612.2696261026,6360182.815408945,1.0,0.0
1849,1984,780612.2696261026,6360182.815408945,0.0,1.0
1850,1986,785280.5443395867,6359439.231549048,0.0,1.0
1851,1996,780780.04439267,6359798.743024966,1.0,0.0
1852,1985,786023.0744931737,6346393.864930748,1.0,1.0
1853,1986,778010.4478684997,6359634.743843047,0.0,1.0
1854,1986,779900.1652947828,6352941.132203748,1.0,1.0
1855,1986,787789.8047578929,6359553.811611368,0.0,1.0
1856,1987,779275.6894325037,6351318.610077935,1.0,0.0
1857,2009,788297.9324688717,6354054.808206147,0.0,1.0
1858,1991,787088.7917427865,6346481.194091294,1.0,0.0
1859,2013,778165.5972520837,6346849.064339937,1.0,0.0
1860,1987,796986.0560413811,6352599.854194221,1.0,0.0
1861,2010,796886.0649937722,6348674.522909822,0.0,1.0
1862,2011,796886.0649937722,6348674.522909822,0.0,0.0
1863,2011,796886.0649937722,6348674.522909822,0.0,1.0
1864,2012,795356.2350653624,6352752.194157943,0.0,1.0
1865,1991,796558.2687099183,6347657.291462143,1.0,0.0
1866,2008,795196.5568417334,6349248.579640228,0.0,0.0
1867,2008,795196.5568417334,6349248.579640228,0.0,1.0
1868,1988,790433.2160736632,6359479.90670533,0.0,0.0
1869,1992,790824.6322458421,6346753.453681081,0.0,1.0
1870,1981,744800.5934835415,6332293.433664523,0.0,0.0
1871,1983,744136.4230793426,6341787.330659103,1.0,0.0
1872,1984,756313.8922719277,6336180.83819429,0.0,1.0
1873,1986,764314.8911889357,6327835.6418708535,0.0,1.0
1874,1992,763298.7866295183,6326315.179109111,0.0,0.0
1875,1992,763298.7866295183,6326315.179109111,0.0,0.0
1876,2009,760016.2154988444,6327710.169692389,0.0,0.0
1877,1988,771277.6946200763,6335435.239723507,0.0,0.0
1878,1997,767967.0612218637,6343978.530331309,1.0,0.0
1879,1998,769616.8727679623,6344540.5771227,1.0,0.0
1880,1988,771106.5763035321,6330308.383023457,0.0,1.0
1881,1989,786340.4001071404,6342659.608352673,1.0,0.0
1882,1992,780864.9507751632,6344023.744846286,1.0,0.0
1883,1992,782786.9718861189,6343427.861291911,1.0,1.0
1884,1994,789247.8890463217,6344057.300429322,1.0,0.0
1885,2004,789247.8890463217,6344057.300429322,1.0,0.0
1886,1996,790029.8295818302,6336504.509321157,1.0,0.0
1887,2002,785137.7897127662,6333690.415952951,0.0,0.0
1888,2015,780783.3701043755,6343834.881561099,1.0,0.0
1889,1984,794595.1083464671,6336353.1874120375,0.0,0.0
1890,1993,802150.3516614249,6343424.41952832,0.0,1.0
1891,2013,798968.981256305,6340384.667778243,0.0,1.0
1892,2006,794481.9966480206,6343869.790432046,0.0,1.0
1893,1988,790802.5026751806,6344045.567616304,1.0,1.0
1894,1989,800829.0003313045,6342798.695903842,0.0,1.0
1895,1990,790863.2465791593,6343162.3440371705,0.0,1.0
1896,1990,795583.4215341266,6345990.868351356,1.0,1.0
1897,1991,801086.4418505402,6344877.296917896,1.0,0.0
1898,1994,800475.2029948033,6329839.041652441,0.0,1.0
1899,1995,800518.2865545203,6331819.551133817,0.0,1.0
1900,1988,799553.7033460881,6331416.841143376,0.0,1.0
1901,1989,799450.3119600711,6331333.677893688,0.0,1.0
1902,1991,799450.3119600711,6331333.677893688,0.0,1.0
1903,2016,800525.7199024338,6331814.473939042,0.0,1.0
1904,2017,800519.5170318658,6331809.149730452,0.0,1.0
1905,2015,800525.7199024338,6331814.473939042,0.0,1.0
1906,1993,793692.8988237164,6329088.464473372,0.0,1.0
1907,1995,793698.9811076685,6329085.010922292,0.0,1.0
1908,2002,793695.7299476613,6329083.218320687,0.0,1.0
1909,2012,793697.2238048245,6329087.451769494,0.0,1.0
1910,2014,795227.3155529441,6328996.708039742,0.0,0.0
1911,2015,795227.3155529441,6328996.708039742,0.0,0.0
1912,1985,710586.7608831025,6888813.09255227,0.0,0.0
1913,1986,711540.1761741557,6883285.591576887,1.0,0.0
1914,1989,799115.5532142124,6404623.159529677,0.0,0.0
1915,1975,804425.348043429,6393079.743915554,0.0,0.0
1916,1988,801175.2448640519,6386868.742610064,0.0,1.0
1917,1992,803805.0563803996,6396035.381361733,1.0,0.0
1918,1992,803805.0563803996,6396035.381361733,1.0,0.0
1919,2005,803224.5963718018,6389526.324705337,0.0,1.0
1920,1988,808902.1155737217,6369190.848916051,1.0,0.0
1921,1989,801168.4165158244,6370257.780639155,0.0,1.0
1922,1990,801279.4422525208,6371661.668719244,1.0,1.0
1923,1991,802476.0155983719,6370064.323082563,0.0,0.0
1924,1991,802476.0155983719,6370064.323082563,0.0,0.0
1925,1991,802476.0155983719,6370064.323082563,1.0,1.0
1926,2005,802181.5308443537,6383118.298511512,0.0,1.0
1927,2004,808286.9759603433,6378772.759576738,0.0,1.0
1928,2002,801115.6541495861,6384106.784602809,0.0,1.0
1929,1994,807842.2977509724,6376038.508050354,1.0,0.0
1930,1997,805171.7981154233,6376802.158032052,1.0,0.0
1931,1997,805171.7981154233,6376802.158032052,1.0,0.0
1932,2006,806543.3272636775,6366348.90339902,0.0,1.0
1933,2007,806004.5479479653,6369394.978446532,0.0,1.0
1934,2007,806004.5479479653,6369394.978446532,1.0,0.0
1935,1972,810811.2463388843,6361824.925893958,0.0,1.0
1936,1984,811877.0218488399,6361185.70198819,0.0,1.0
1937,2008,812910.310116282,6353467.089031674,1.0,0.0
1938,2008,812810.9616245478,6357423.370915301,0.0,0.0
1939,2008,812810.9616245478,6357423.370915301,1.0,1.0
1940,2009,808852.6235484134,6364052.226739579,1.0,1.0
1941,2009,808852.6235484134,6364052.226739579,1.0,1.0
1942,2009,808852.6235484134,6364052.226739579,0.0,0.0
1943,2009,808852.6235484134,6364052.226739579,0.0,1.0
1944,2015,808733.9681789464,6365759.598835432,0.0,0.0
1945,1987,811877.2569379597,6361182.618777416,0.0,1.0
1946,1990,815637.2148589279,6349065.208937077,0.0,1.0
1947,1990,815637.2148589279,6349065.208937077,1.0,0.0
1948,1991,817450.8373800297,6349562.408489671,1.0,0.0
1949,2001,817450.8373800297,6349562.408489671,1.0,0.0
1950,2008,816140.5341613085,6349977.361769538,0.0,0.0
1951,1992,818235.8741192424,6356771.058674755,1.0,1.0
1952,2013,814239.953253821,6353788.818051762,0.0,1.0
1953,1976,808473.2581593312,6338012.646993589,1.0,1.0
1954,1988,813532.4544883964,6329820.515337271,1.0,0.0
1955,1989,808107.8132024107,6339185.824752892,1.0,0.0
1956,1989,808107.8132024107,6339185.824752892,1.0,0.0
1957,1990,806797.5409357625,6337956.218011386,1.0,0.0
1958,1990,806797.5409357625,6337956.218011386,1.0,0.0
1959,1991,805931.5095855903,6338806.705583398,0.0,0.0
1960,1992,812154.2279446915,6330692.046624414,1.0,0.0
1961,1993,807991.0418058333,6337837.511526088,1.0,0.0
1962,1993,807991.0418058333,6337837.511526088,1.0,0.0
1963,1993,807611.2107469453,6335599.429467738,0.0,0.0
1964,1993,807611.2107469453,6335599.429467738,0.0,0.0
1965,1993,807611.2107469453,6335599.429467738,0.0,0.0
1966,1998,813519.9128120225,6332876.465280423,0.0,0.0
1967,1981,806875.6780666098,6334657.934356209,1.0,0.0
1968,1986,808532.3297927864,6338007.132713033,0.0,0.0
1969,1987,807996.4538234335,6337832.952571746,1.0,0.0
1970,1987,806731.3981632213,6334417.92392388,0.0,1.0
1971,1987,810214.1683763354,6329322.170308864,0.0,1.0
1972,1991,806188.6194082218,6331133.661723773,0.0,1.0
1973,1985,807180.9999321939,6331868.533361327,0.0,1.0
1974,1988,807061.6026844135,6331964.89478601,0.0,1.0
1975,1974,821459.2948054702,6345749.912549255,1.0,1.0
1976,1996,819410.8653934184,6345581.60102316,1.0,0.0
1977,1996,819410.8653934184,6345581.60102316,1.0,0.0
1978,1974,819271.1079796476,6336399.855808205,0.0,1.0
1979,1987,818093.6171181886,6345869.225263994,1.0,1.0
1980,1978,820811.8143906125,6347636.620569967,1.0,0.0
1981,1983,821493.4508432337,6346867.51101678,1.0,0.0
1982,1983,819922.2436219786,6345108.3217627015,1.0,0.0
1983,1988,821404.920635666,6335528.303475557,0.0,0.0
1984,1997,819453.8040328706,6348071.810327682,1.0,1.0
1985,2001,599239.0072291887,6314200.84835903,1.0,0.0
1986,1985,579793.2910776036,6293882.051544424,0.0,0.0
1987,1992,590036.8885464533,6290238.966713944,0.0,0.0
1988,1985,579269.7799102693,6270049.326347913,0.0,0.0
1989,1984,601001.2363846513,6274332.504655669,0.0,0.0
1990,1967,649557.2978230108,6315378.231960418,1.0,0.0
1991,1970,681995.0020924057,6288779.661838487,0.0,0.0
1992,1993,706341.6915902265,6315220.004304934,1.0,1.0
1993,2007,702298.1121320026,6314430.234805876,0.0,0.0
1994,2000,712077.5188735912,6316458.267598909,1.0,0.0
1995,1992,725394.8053761972,6313251.636539794,0.0,0.0
1996,2001,729667.6628123892,6307313.580248028,0.0,0.0
1997,2016,723497.8416284863,6305250.268026011,1.0,0.0
1998,1984,720386.92560292,6318335.805416894,0.0,0.0
1999,1981,734502.2001385901,6322396.138232121,0.0,0.0
2000,1986,741570.2689929412,6311920.390172625,0.0,0.0
2001,1991,741882.1695904492,6318356.290470299,0.0,0.0
2002,2001,739041.505316033,6308884.986168508,0.0,0.0
2003,2003,740362.7508157213,6309083.810421734,0.0,0.0
2004,2006,736287.3319479646,6309775.837760056,0.0,0.0
2005,2010,729819.0775546449,6299396.66525402,1.0,0.0
2006,2010,729819.0775546449,6299396.66525402,1.0,0.0
2007,2010,729819.0775546449,6299396.66525402,1.0,0.0
2008,2011,725752.6155853417,6300497.376941308,1.0,0.0
2009,2011,729917.3865128164,6301850.341309161,1.0,1.0
2010,2011,723706.3806771049,6295810.258785487,1.0,0.0
2011,2011,723706.3806771049,6295810.258785487,1.0,0.0
2012,2012,720968.99110696,6295405.952837411,1.0,0.0
2013,2013,725244.9677419147,6291975.992117577,1.0,1.0
2014,2013,725244.9677419147,6291975.992117577,1.0,0.0
2015,1995,741516.0771944007,6299964.849596156,0.0,0.0
2016,1999,736644.7860424215,6304995.794321778,0.0,0.0
2017,2012,740288.0901194405,6291171.448282366,0.0,0.0
2018,1971,698390.5861094372,6275784.881504378,0.0,0.0
2019,2014,738837.4515001733,6268916.753019027,0.0,0.0
2020,2015,744214.7077571672,6273167.922421754,0.0,0.0
2021,1996,746273.4301029107,6313428.172967698,1.0,0.0
2022,1997,745878.1108410663,6313621.7576745935,1.0,0.0
2023,1982,750954.8455445779,6307794.046904511,1.0,0.0
2024,1983,750954.8455445779,6307794.046904511,1.0,0.0
2025,1986,751030.9369274504,6314101.258148585,0.0,0.0
2026,1989,750130.193142464,6307065.703705661,0.0,0.0
2027,1996,745282.0894013685,6314454.799092375,1.0,0.0
2028,1996,744292.9891843738,6314645.156877852,1.0,0.0
2029,1991,750811.7958706969,6323501.197706168,1.0,0.0
2030,2012,748714.583295762,6323898.038862971,1.0,0.0
2031,1976,763087.9126904531,6319579.312719173,1.0,0.0
2032,1976,763087.9126904531,6319579.312719173,1.0,0.0
2033,1984,762023.1342106755,6309628.708997176,0.0,1.0
2034,1986,761186.5603435497,6307151.92428859,1.0,0.0
2035,1988,759611.9212529782,6324220.994092632,0.0,0.0
2036,1991,766599.5787174401,6324378.48332156,1.0,1.0
2037,1993,757915.1095037806,6312773.825415601,1.0,1.0
2038,1993,757915.1095037806,6312773.825415601,1.0,1.0
2039,1994,758175.6260205663,6316284.399490516,0.0,1.0
2040,1971,778266.9113610428,6308735.76188111,1.0,1.0
2041,1979,769895.3620244011,6318611.7270113565,1.0,1.0
2042,1990,776522.7994869875,6308783.964923419,1.0,0.0
2043,1993,769598.6272054195,6316914.555393644,1.0,0.0
2044,1999,778658.9377479136,6309587.11108024,0.0,1.0
2045,2003,768967.9924584259,6320438.289531984,0.0,1.0
2046,1991,774180.0642749526,6315973.888015618,1.0,0.0
2047,2015,771657.6873634784,6323690.693408112,0.0,1.0
2048,2009,778217.708105515,6310540.332482116,0.0,1.0
2049,2009,778217.708105515,6310540.332482116,1.0,0.0
2050,2013,780185.6110458622,6309876.838879546,1.0,0.0
2051,2013,775879.2086657756,6311238.568284122,0.0,1.0
2052,1983,789776.7765189362,6309973.979887908,1.0,0.0
2053,1984,789784.2868087189,6309973.571944131,1.0,1.0
